Programme Code,Programme Name,Year,Course Code,Alternative,Handbook Year
CB015FTX04,Bachelor of Business Science specialising in Finance with Accounting,Year 4,ACC3023W,,2024
CB015FTX04,Bachelor of Business Science specialising in Finance with Accounting,Year 5,FTX4057F,,2024
CB015FTX04,Bachelor of Business Science specialising in Finance with Accounting,Year 5,ACC3009W,,2024
CB015FTX04,Bachelor of Business Science specialising in Finance with Accounting,Year 5,BUS4050W,,2024
CB015FTX04,Bachelor of Business Science specialising in Finance with Accounting,Year 5,ACC3004W,,2024
CB015FTX04,Bachelor of Business Science specialising in Finance with Accounting,Year 5,FTX4056S,,2024
CB015FTX04,Bachelor of Business Science specialising in Finance with Accounting,Year 5,FTX4087S,,2024
CB015FTX04,Bachelor of Business Science specialising in Finance with Accounting,Year 5,ACC3020W,,2024
CB015FTX04,Bachelor of Business Science specialising in Finance with Accounting,Year 5,FTX3044F,,2024
CB015FTX04,Bachelor of Business Science specialising in Finance with Accounting,Year 5,FTX3045S,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 1,CSC1010H,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 1,ECO1110F,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 1,MAM1005H,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 1,CML1004S,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 2,ACC1106F,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 2,ACC1111S,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 2,BUS2010F,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 2,CSC1011H,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 2,MAM1008S,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 2,STA1100S,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 3,INF2009F,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 3,CSC2001F,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 3,FTX2020F,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 3,FTX2024S,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 3,STA2020F,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 3,STA2020S,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 3,CSC2002S,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 3,CSC2004Z,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 3,BUS4050W,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 3,CSC4019Z,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 3,CSC4020Z,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 3,CSC4021Z,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 3,CSC4002W,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 3,CSC4007Z,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 3,CSC4010Z,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 3,CSC4023Z,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 3,CSC4024Z,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 3,CSC4025Z,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 3,CSC4026Z,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 3,CSC4027Z,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 3,CSC4028Z,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 3,CSC4029Z,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 3,STA4026S,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 3,ACC1006F,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 3,ACC1011S,,2024
CB015CSC05,Bachelor of Business Science specialising in Computer Science,Year 3,ACC1020H,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 1,CML1001F,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 1,DOC1103H,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 1,INF1102F,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 1,CSC1010H,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 1,ECO1110F,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 1,MAM1110H,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 1,BUS1036S,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 1,ECO1011S,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 2,ECO2003F,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 2,INF1003F,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 2,STA1000F,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 2,ACC1020H,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 2,BUS2010S,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 2,ECO2004S,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 2,MAM1112S,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 3,BUS2033F,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 3,INF2006F,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 3,INF2007F,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 3,INF2009F,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 3,STA2020F,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 3,STA2020S,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 3,INF2010S,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 3,INF2011S,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 3,PHI2043S,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 4,INF3014F,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 4,FTX2020F,Alternative,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 4,FTX2024S,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 4,INF3003W,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 4,BUS3039S,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 4,INF3012S,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 5,INF4026F,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 5,BUS4050W,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 5,INF4024W,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 5,INF4027W,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 5,INF4025S,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 5,CSC1015F,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 5,CSC1016S,,2024
CB015INF01,Bachelor of Business Science specialising in Information Systems,Year 5,INF1003F,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 1,ACC1020H,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 1,DOC1103H,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 1,ECO1110F,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 1,MAM1110H,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 1,BUS1036S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 1,INF1102F,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 1,INF1102S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 1,ECO1011S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 2,CML1001F,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 2,ECO2003F,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 2,FTX2020F,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 2,FTX2020S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 2,FTX2024F,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 2,FTX2024S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 2,STA1000F,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 2,ECO2004S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 2,ECO2007S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 2,MAM1112S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 3,BUS2010F,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 3,BUS3039F,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 3,BUS2033F,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 3,BUS2033S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 3,STA2020F,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 3,STA2020S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 3,PHI2043S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 3,STA2030S,Alternative,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 3,STA3022F,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 4,ECO3020F,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 4,ECO3021S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 4,FTX3044F,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 4,STA3030F,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 4,FTX3045S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 4,STA3036S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,BUS4050W,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,ECO4006F,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,ECO4007F,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,ECO4016F,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,ECO4112F,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,ECO4021W,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,ECO4013S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,ECO4020S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,ECO4026S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,ECO4027S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,ECO4028S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,ECO4029S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,ECO4032S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,ECO4051S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,ECO4052S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,ECO4053S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,ECO4113S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,ECO4114S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,ECO4131S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,ECO4132S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,MAM2010F,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,MAM2011F,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,MAM2012S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,MAM2013S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,MAM2014S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,MAM1010F,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,MAM1012F,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,MAM1010S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,MAM1012S,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,ECO3020F,,2024
CB015ECO01,Bachelor of Business Science specialising in Economics,Year 5,ECO3021S,,2024
CB024ECO03,Bachelor of Business Science specialising in Economics with Law,Year 1,ECO1110F,,2024
CB024ECO03,Bachelor of Business Science specialising in Economics with Law,Year 1,INF1102F,,2024
CB024ECO03,Bachelor of Business Science specialising in Economics with Law,Year 1,MAM1110F,,2024
CB024ECO03,Bachelor of Business Science specialising in Economics with Law,Year 2,STA1000F,,2024
CB024ECO03,Bachelor of Business Science specialising in Economics with Law,Year 2,MAM1112S,,2024
CB024ECO03,Bachelor of Business Science specialising in Economics with Law,Year 3,BUS2010F,,2024
CB024ECO03,Bachelor of Business Science specialising in Economics with Law,Year 3,FTX2020F,,2024
CB024ECO03,Bachelor of Business Science specialising in Economics with Law,Year 3,FTX2024S,,2024
CB024ECO03,Bachelor of Business Science specialising in Economics with Law,Year 3,PVL1003W,,2024
CB024ECO03,Bachelor of Business Science specialising in Economics with Law,Year 3,PVL1004F,,2024
CB024ECO03,Bachelor of Business Science specialising in Economics with Law,Year 3,PVL1008H,,2024
CB024ECO03,Bachelor of Business Science specialising in Economics with Law,Year 4,BUS3039F,,2024
CB024ECO03,Bachelor of Business Science specialising in Economics with Law,Year 4,PBL2000W,,2024
CB024ECO03,Bachelor of Business Science specialising in Economics with Law,Year 4,PVL2003H,,2024
CB024ECO03,Bachelor of Business Science specialising in Economics with Law,Year 4,PVL2002H,,2024
CB015BUS07,Bachelor of Business Science specialising in Marketing,Year 1,ACC1020H,,2024
CB015BUS07,Bachelor of Business Science specialising in Marketing,Year 1,CML1001F,,2024
CB015BUS07,Bachelor of Business Science specialising in Marketing,Year 1,BUS1036S,,2024
CB015BUS07,Bachelor of Business Science specialising in Marketing,Year 1,ECO1110S,,2024
CB015BUS07,Bachelor of Business Science specialising in Marketing,Year 1,MAM1110H,,2024
